country,cum.deaths,date.POSIXct
Eswatini,1,2020-05-02T07:00:00Z
Cayman Islands,1,2020-05-02T07:00:00Z
Curaçao,1,2020-05-02T07:00:00Z
Brunei,1,2020-05-02T07:00:00Z
Gambia,1,2020-05-02T07:00:00Z
Botswana,1,2020-05-02T07:00:00Z
Liechtenstein,1,2020-05-02T07:00:00Z
Turks and Caicos,1,2020-05-02T07:00:00Z
Suriname,1,2020-05-02T07:00:00Z
Monaco,1,2020-05-02T07:00:00Z
British Virgin Islands,1,2020-05-02T07:00:00Z
Burundi,1,2020-05-02T07:00:00Z
French Guiana,1,2020-05-02T07:00:00Z
Montserrat,1,2020-05-02T07:00:00Z
USA,62406,2020-05-03T07:00:00Z
UK,28131,2020-05-03T07:00:00Z
Italy,28710,2020-05-03T07:00:00Z
France,24724,2020-05-03T07:00:00Z
Spain,25100,2020-05-03T07:00:00Z
Brazil,6329,2020-05-03T07:00:00Z
Belgium,7765,2020-05-03T07:00:00Z
Germany,6649,2020-05-03T07:00:00Z
Iran,6156,2020-05-03T07:00:00Z
Netherlands,4987,2020-05-03T07:00:00Z
Canada,3446,2020-05-03T07:00:00Z
China,4643,2020-05-03T07:00:00Z
Mexico,1972,2020-05-03T07:00:00Z
Turkey,3336,2020-05-03T07:00:00Z
Sweden,2669,2020-05-03T07:00:00Z
India,1301,2020-05-03T07:00:00Z
Russia,1280,2020-05-03T07:00:00Z
Ecuador,1371,2020-05-03T07:00:00Z
Peru,1124,2020-05-03T07:00:00Z
Switzerland,1466,2020-05-03T07:00:00Z
Ireland,1265,2020-05-03T07:00:00Z
Portugal,1023,2020-05-03T07:00:00Z
Romania,771,2020-05-03T07:00:00Z
Indonesia,831,2020-05-03T07:00:00Z
Poland,664,2020-05-03T07:00:00Z
Pakistan,440,2020-05-03T07:00:00Z
Philippines,603,2020-05-03T07:00:00Z
Japan,492,2020-05-03T07:00:00Z
Austria,596,2020-05-03T07:00:00Z
Egypt,415,2020-05-03T07:00:00Z
Denmark,475,2020-05-03T07:00:00Z
Algeria,459,2020-05-03T07:00:00Z
Colombia,314,2020-05-03T07:00:00Z
Ukraine,288,2020-05-03T07:00:00Z
Hungary,340,2020-05-03T07:00:00Z
Dominican Republic,326,2020-05-03T07:00:00Z
Chile,247,2020-05-03T07:00:00Z
Argentina,229,2020-05-03T07:00:00Z
Czechia,245,2020-05-03T07:00:00Z
Finland,220,2020-05-03T07:00:00Z
Bangladesh,175,2020-05-03T07:00:00Z
Saudi Arabia,176,2020-05-03T07:00:00Z
Israel,227,2020-05-03T07:00:00Z
South Korea,250,2020-05-03T07:00:00Z
Panama,192,2020-05-03T07:00:00Z
South Africa,123,2020-05-03T07:00:00Z
Norway,204,2020-05-03T07:00:00Z
Serbia,189,2020-05-03T07:00:00Z
UAE,119,2020-05-03T07:00:00Z
Moldova,124,2020-05-03T07:00:00Z
Morocco,173,2020-05-03T07:00:00Z
Nigeria,85,2020-05-03T07:00:00Z
Greece,143,2020-05-03T07:00:00Z
Afghanistan,72,2020-05-03T07:00:00Z
Belarus,97,2020-05-03T07:00:00Z
Bolivia,66,2020-05-03T07:00:00Z
Cameroon,64,2020-05-03T07:00:00Z
Bosnia and Herzegovina,68,2020-05-03T07:00:00Z
Honduras,75,2020-05-03T07:00:00Z
Puerto Rico,54,2020-05-03T07:00:00Z
Iraq,95,2020-05-03T07:00:00Z
Malaysia,103,2020-05-03T07:00:00Z
Luxembourg,92,2020-05-03T07:00:00Z
Slovenia,94,2020-05-03T07:00:00Z
Bulgaria,72,2020-05-03T07:00:00Z
Australia,93,2020-05-03T07:00:00Z
North Macedonia,82,2020-05-03T07:00:00Z
Croatia,77,2020-05-03T07:00:00Z
Sudan,41,2020-05-03T07:00:00Z
Kuwait,33,2020-05-03T07:00:00Z
Cuba,66,2020-05-03T07:00:00Z
Estonia,53,2020-05-03T07:00:00Z
Thailand,54,2020-05-03T07:00:00Z
Lithuania,46,2020-05-03T07:00:00Z
Somalia,31,2020-05-03T07:00:00Z
Armenia,35,2020-05-03T07:00:00Z
Burkina Faso,44,2020-05-03T07:00:00Z
DRC,33,2020-05-03T07:00:00Z
Niger,35,2020-05-03T07:00:00Z
Andorra,44,2020-05-03T07:00:00Z
Mali,26,2020-05-03T07:00:00Z
Chad,10,2020-05-03T07:00:00Z
Tunisia,42,2020-05-03T07:00:00Z
Kenya,22,2020-05-03T07:00:00Z
San Marino,41,2020-05-03T07:00:00Z
Tajikistan,2,2020-05-03T07:00:00Z
Azerbaijan,25,2020-05-03T07:00:00Z
Kazakhstan,26,2020-05-03T07:00:00Z
Albania,31,2020-05-03T07:00:00Z
Guatemala,18,2020-05-03T07:00:00Z
Kosovo,22,2020-05-03T07:00:00Z
Slovakia,24,2020-05-03T07:00:00Z
Lebanon,25,2020-05-03T07:00:00Z
Jersey,23,2020-05-03T07:00:00Z
Sierra Leone,8,2020-05-03T07:00:00Z
Ghana,18,2020-05-03T07:00:00Z
Cote d'Ivoire,15,2020-05-03T07:00:00Z
Senegal,9,2020-05-03T07:00:00Z
Isle of Man,23,2020-05-03T07:00:00Z
Singapore,17,2020-05-03T07:00:00Z
New Zealand,20,2020-05-03T07:00:00Z
Tanzania,18,2020-05-03T07:00:00Z
El Salvador,10,2020-05-03T07:00:00Z
Liberia,18,2020-05-03T07:00:00Z
Oman,12,2020-05-03T07:00:00Z
Uruguay,17,2020-05-03T07:00:00Z
Latvia,16,2020-05-03T07:00:00Z
Haiti,8,2020-05-03T07:00:00Z
Cyprus,20,2020-05-03T07:00:00Z
Mayotte,6,2020-05-03T07:00:00Z
Congo,10,2020-05-03T07:00:00Z
Sint Maarten,13,2020-05-03T07:00:00Z
Martinique,14,2020-05-03T07:00:00Z
Qatar,12,2020-05-03T07:00:00Z
Kyrgyzstan,10,2020-05-03T07:00:00Z
Guinea,7,2020-05-03T07:00:00Z
Other,13,2020-05-03T07:00:00Z
Guadeloupe,12,2020-05-03T07:00:00Z
Guernsey,13,2020-05-03T07:00:00Z
Yemen,2,2020-05-03T07:00:00Z
Georgia,8,2020-05-03T07:00:00Z
Paraguay,10,2020-05-03T07:00:00Z
Uzbekistan,9,2020-05-03T07:00:00Z
Togo,9,2020-05-03T07:00:00Z
Bahamas,11,2020-05-03T07:00:00Z
Guyana,9,2020-05-03T07:00:00Z
Bahrain,8,2020-05-03T07:00:00Z
Gabon,5,2020-05-03T07:00:00Z
Iceland,10,2020-05-03T07:00:00Z
Mauritius,10,2020-05-03T07:00:00Z
Venezuela,10,2020-05-03T07:00:00Z
Jamaica,8,2020-05-03T07:00:00Z
Montenegro,7,2020-05-03T07:00:00Z
Jordan,9,2020-05-03T07:00:00Z
Sri Lanka,7,2020-05-03T07:00:00Z
Trinidad and Tobago,8,2020-05-03T07:00:00Z
Nicaragua,4,2020-05-03T07:00:00Z
Bermuda,6,2020-05-03T07:00:00Z
Costa Rica,6,2020-05-03T07:00:00Z
Zambia,3,2020-05-03T07:00:00Z
Barbados,7,2020-05-03T07:00:00Z
Equatorial Guinea,2,2020-05-03T07:00:00Z
São Tomé and Príncipe,3,2020-05-03T07:00:00Z
Myanmar,6,2020-05-03T07:00:00Z
US Virgin Islands,4,2020-05-03T07:00:00Z
Malta,4,2020-05-03T07:00:00Z
Guam,5,2020-05-03T07:00:00Z
Ethiopia,3,2020-05-03T07:00:00Z
Zimbabwe,4,2020-05-03T07:00:00Z
Palestine,2,2020-05-03T07:00:00Z
Maldives,1,2020-05-03T07:00:00Z
Syria,3,2020-05-03T07:00:00Z
Saint Martin,3,2020-05-03T07:00:00Z
Libya,3,2020-05-03T07:00:00Z
Malawi,3,2020-05-03T07:00:00Z
Antigua and Barbuda,3,2020-05-03T07:00:00Z
Djibouti,2,2020-05-03T07:00:00Z
Aruba,2,2020-05-03T07:00:00Z
Guinea-Bissau,1,2020-05-03T07:00:00Z
Cabo Verde,2,2020-05-03T07:00:00Z
Angola,2,2020-05-03T07:00:00Z
Northern Mariana Islands,2,2020-05-03T07:00:00Z
Mauritania,1,2020-05-03T07:00:00Z
Belize,2,2020-05-03T07:00:00Z
Benin,2,2020-05-03T07:00:00Z
Eswatini,1,2020-05-03T07:00:00Z
Cayman Islands,1,2020-05-03T07:00:00Z
Curaçao,1,2020-05-03T07:00:00Z
Brunei,1,2020-05-03T07:00:00Z
Gambia,1,2020-05-03T07:00:00Z
Botswana,1,2020-05-03T07:00:00Z
Liechtenstein,1,2020-05-03T07:00:00Z
Turks and Caicos,1,2020-05-03T07:00:00Z
Suriname,1,2020-05-03T07:00:00Z
Monaco,1,2020-05-03T07:00:00Z
British Virgin Islands,1,2020-05-03T07:00:00Z
Burundi,1,2020-05-03T07:00:00Z
French Guiana,1,2020-05-03T07:00:00Z
Montserrat,1,2020-05-03T07:00:00Z
USA,60710,2020-05-04T07:00:00Z
UK,28446,2020-05-04T07:00:00Z
Italy,28884,2020-05-04T07:00:00Z
France,24859,2020-05-04T07:00:00Z
Spain,25264,2020-05-04T07:00:00Z
Brazil,6750,2020-05-04T07:00:00Z
Belgium,7844,2020-05-04T07:00:00Z
Germany,6692,2020-05-04T07:00:00Z
Iran,6203,2020-05-04T07:00:00Z
Netherlands,5056,2020-05-04T07:00:00Z
Canada,3681,2020-05-04T07:00:00Z
China,4643,2020-05-04T07:00:00Z
Mexico,2061,2020-05-04T07:00:00Z
Turkey,3397,2020-05-04T07:00:00Z
Sweden,2679,2020-05-04T07:00:00Z
India,1373,2020-05-04T07:00:00Z
Russia,1356,2020-05-04T07:00:00Z
Ecuador,1564,2020-05-04T07:00:00Z
Peru,1200,2020-05-04T07:00:00Z
Switzerland,1472,2020-05-04T07:00:00Z
Ireland,1303,2020-05-04T07:00:00Z
Portugal,1043,2020-05-04T07:00:00Z
Romania,780,2020-05-04T07:00:00Z
Indonesia,845,2020-05-04T07:00:00Z
Poland,678,2020-05-04T07:00:00Z
Pakistan,457,2020-05-04T07:00:00Z
Philippines,607,2020-05-04T07:00:00Z
Japan,510,2020-05-04T07:00:00Z
Austria,598,2020-05-04T07:00:00Z
Egypt,429,2020-05-04T07:00:00Z
Denmark,484,2020-05-04T07:00:00Z
Algeria,463,2020-05-04T07:00:00Z
Colombia,324,2020-05-04T07:00:00Z
Ukraine,303,2020-05-04T07:00:00Z
Hungary,351,2020-05-04T07:00:00Z
Dominican Republic,333,2020-05-04T07:00:00Z
Chile,260,2020-05-04T07:00:00Z
Argentina,241,2020-05-04T07:00:00Z
Czechia,248,2020-05-04T07:00:00Z
Finland,230,2020-05-04T07:00:00Z
Bangladesh,177,2020-05-04T07:00:00Z
Saudi Arabia,184,2020-05-04T07:00:00Z
Israel,227,2020-05-04T07:00:00Z
South Korea,252,2020-05-04T07:00:00Z
Panama,197,2020-05-04T07:00:00Z
South Africa,131,2020-05-04T07:00:00Z
Norway,208,2020-05-04T07:00:00Z
Serbia,193,2020-05-04T07:00:00Z
UAE,126,2020-05-04T07:00:00Z
Moldova,128,2020-05-04T07:00:00Z
Morocco,174,2020-05-04T07:00:00Z
Nigeria,85,2020-05-04T07:00:00Z
Greece,144,2020-05-04T07:00:00Z
Afghanistan,72,2020-05-04T07:00:00Z
Belarus,103,2020-05-04T07:00:00Z
Bolivia,71,2020-05-04T07:00:00Z
Cameroon,64,2020-05-04T07:00:00Z
Bosnia and Herzegovina,76,2020-05-04T07:00:00Z
Honduras,76,2020-05-04T07:00:00Z
Puerto Rico,97,2020-05-04T07:00:00Z
Iraq,95,2020-05-04T07:00:00Z
Malaysia,105,2020-05-04T07:00:00Z
Luxembourg,96,2020-05-04T07:00:00Z
Slovenia,96,2020-05-04T07:00:00Z
Bulgaria,73,2020-05-04T07:00:00Z
Australia,95,2020-05-04T07:00:00Z
North Macedonia,84,2020-05-04T07:00:00Z
Croatia,79,2020-05-04T07:00:00Z
Sudan,41,2020-05-04T07:00:00Z
Kuwait,38,2020-05-04T07:00:00Z
Cuba,67,2020-05-04T07:00:00Z
Estonia,55,2020-05-04T07:00:00Z
Thailand,54,2020-05-04T07:00:00Z
Lithuania,46,2020-05-04T07:00:00Z
Somalia,32,2020-05-04T07:00:00Z
Armenia,39,2020-05-04T07:00:00Z
Burkina Faso,45,2020-05-04T07:00:00Z
DRC,34,2020-05-04T07:00:00Z
Niger,36,2020-05-04T07:00:00Z
Andorra,45,2020-05-04T07:00:00Z
Mali,27,2020-05-04T07:00:00Z
Chad,10,2020-05-04T07:00:00Z
Tunisia,42,2020-05-04T07:00:00Z
Kenya,24,2020-05-04T07:00:00Z
San Marino,41,2020-05-04T07:00:00Z
Tajikistan,4,2020-05-04T07:00:00Z
Azerbaijan,25,2020-05-04T07:00:00Z
Kazakhstan,27,2020-05-04T07:00:00Z
Albania,31,2020-05-04T07:00:00Z
Guatemala,19,2020-05-04T07:00:00Z
Kosovo,27,2020-05-04T07:00:00Z
Slovakia,24,2020-05-04T07:00:00Z
Lebanon,25,2020-05-04T07:00:00Z
Jersey,24,2020-05-04T07:00:00Z
Sierra Leone,8,2020-05-04T07:00:00Z
Ghana,18,2020-05-04T07:00:00Z
Cote d'Ivoire,17,2020-05-04T07:00:00Z
Senegal,9,2020-05-04T07:00:00Z
Isle of Man,23,2020-05-04T07:00:00Z
Singapore,18,2020-05-04T07:00:00Z
New Zealand,20,2020-05-04T07:00:00Z
Tanzania,18,2020-05-04T07:00:00Z
El Salvador,11,2020-05-04T07:00:00Z
Liberia,18,2020-05-04T07:00:00Z
Oman,12,2020-05-04T07:00:00Z
Uruguay,17,2020-05-04T07:00:00Z
Latvia,16,2020-05-04T07:00:00Z
Haiti,8,2020-05-04T07:00:00Z
Cyprus,20,2020-05-04T07:00:00Z
Mayotte,6,2020-05-04T07:00:00Z
Congo,10,2020-05-04T07:00:00Z
Sint Maarten,13,2020-05-04T07:00:00Z
Martinique,14,2020-05-04T07:00:00Z
Qatar,12,2020-05-04T07:00:00Z
Kyrgyzstan,10,2020-05-04T07:00:00Z
Guinea,7,2020-05-04T07:00:00Z
Other,13,2020-05-04T07:00:00Z
Guadeloupe,12,2020-05-04T07:00:00Z
Guernsey,13,2020-05-04T07:00:00Z
Yemen,2,2020-05-04T07:00:00Z
Georgia,9,2020-05-04T07:00:00Z
Paraguay,10,2020-05-04T07:00:00Z
Uzbekistan,10,2020-05-04T07:00:00Z
Togo,9,2020-05-04T07:00:00Z
Bahamas,11,2020-05-04T07:00:00Z
Guyana,9,2020-05-04T07:00:00Z
Bahrain,8,2020-05-04T07:00:00Z
Gabon,5,2020-05-04T07:00:00Z
Iceland,10,2020-05-04T07:00:00Z
Mauritius,10,2020-05-04T07:00:00Z
Venezuela,10,2020-05-04T07:00:00Z
Jamaica,8,2020-05-04T07:00:00Z
Montenegro,8,2020-05-04T07:00:00Z
Jordan,9,2020-05-04T07:00:00Z
Sri Lanka,7,2020-05-04T07:00:00Z
Trinidad and Tobago,8,2020-05-04T07:00:00Z
Nicaragua,4,2020-05-04T07:00:00Z
Bermuda,7,2020-05-04T07:00:00Z
Costa Rica,6,2020-05-04T07:00:00Z
Zambia,3,2020-05-04T07:00:00Z
Barbados,7,2020-05-04T07:00:00Z
Equatorial Guinea,2,2020-05-04T07:00:00Z
São Tomé and Príncipe,3,2020-05-04T07:00:00Z
Myanmar,6,2020-05-04T07:00:00Z
US Virgin Islands,4,2020-05-04T07:00:00Z
Malta,4,2020-05-04T07:00:00Z
Guam,5,2020-05-04T07:00:00Z
Ethiopia,3,2020-05-04T07:00:00Z
Zimbabwe,4,2020-05-04T07:00:00Z
Palestine,2,2020-05-04T07:00:00Z
Maldives,1,2020-05-04T07:00:00Z
Syria,3,2020-05-04T07:00:00Z
Saint Martin,3,2020-05-04T07:00:00Z
Libya,3,2020-05-04T07:00:00Z
Malawi,3,2020-05-04T07:00:00Z
Antigua and Barbuda,3,2020-05-04T07:00:00Z
Djibouti,2,2020-05-04T07:00:00Z
Aruba,2,2020-05-04T07:00:00Z
Guinea-Bissau,2,2020-05-04T07:00:00Z
Cabo Verde,2,2020-05-04T07:00:00Z
Angola,2,2020-05-04T07:00:00Z
Northern Mariana Islands,2,2020-05-04T07:00:00Z
Mauritania,1,2020-05-04T07:00:00Z
Belize,2,2020-05-04T07:00:00Z
Benin,2,2020-05-04T07:00:00Z
Eswatini,1,2020-05-04T07:00:00Z
Cayman Islands,1,2020-05-04T07:00:00Z
Curaçao,1,2020-05-04T07:00:00Z
Brunei,1,2020-05-04T07:00:00Z
Gambia,1,2020-05-04T07:00:00Z
Botswana,1,2020-05-04T07:00:00Z
Liechtenstein,1,2020-05-04T07:00:00Z
Turks and Caicos,1,2020-05-04T07:00:00Z
Suriname,1,2020-05-04T07:00:00Z
Monaco,1,2020-05-04T07:00:00Z
British Virgin Islands,1,2020-05-04T07:00:00Z
Burundi,1,2020-05-04T07:00:00Z
French Guiana,1,2020-05-04T07:00:00Z
Montserrat,1,2020-05-04T07:00:00Z
USA,61906,2020-05-05T07:00:00Z
UK,28734,2020-05-05T07:00:00Z
Italy,29079,2020-05-05T07:00:00Z
France,25165,2020-05-05T07:00:00Z
Spain,25428,2020-05-05T07:00:00Z
Brazil,7025,2020-05-05T07:00:00Z
Belgium,7924,2020-05-05T07:00:00Z
Germany,6831,2020-05-05T07:00:00Z
Iran,6277,2020-05-05T07:00:00Z
Netherlands,5082,2020-05-05T07:00:00Z
Canada,3766,2020-05-05T07:00:00Z
China,4643,2020-05-05T07:00:00Z
Mexico,2154,2020-05-05T07:00:00Z
Turkey,3461,2020-05-05T07:00:00Z
Sweden,2769,2020-05-05T07:00:00Z
India,1568,2020-05-05T07:00:00Z
Russia,1451,2020-05-05T07:00:00Z
Ecuador,1569,2020-05-05T07:00:00Z
Peru,1286,2020-05-05T07:00:00Z
Switzerland,1476,2020-05-05T07:00:00Z
Ireland,1319,2020-05-05T07:00:00Z
Portugal,1063,2020-05-05T07:00:00Z
Romania,803,2020-05-05T07:00:00Z
Indonesia,864,2020-05-05T07:00:00Z
Poland,698,2020-05-05T07:00:00Z
Pakistan,486,2020-05-05T07:00:00Z
Philippines,623,2020-05-05T07:00:00Z
Japan,521,2020-05-05T07:00:00Z
Austria,600,2020-05-05T07:00:00Z
Egypt,436,2020-05-05T07:00:00Z
Denmark,493,2020-05-05T07:00:00Z
Algeria,465,2020-05-05T07:00:00Z
Colombia,340,2020-05-05T07:00:00Z
Ukraine,316,2020-05-05T07:00:00Z
Hungary,363,2020-05-05T07:00:00Z
Dominican Republic,346,2020-05-05T07:00:00Z
Chile,270,2020-05-05T07:00:00Z
Argentina,250,2020-05-05T07:00:00Z
Czechia,252,2020-05-05T07:00:00Z
Finland,240,2020-05-05T07:00:00Z
Bangladesh,182,2020-05-05T07:00:00Z
Saudi Arabia,191,2020-05-05T07:00:00Z
Israel,234,2020-05-05T07:00:00Z
South Korea,254,2020-05-05T07:00:00Z
Panama,200,2020-05-05T07:00:00Z
South Africa,138,2020-05-05T07:00:00Z
Norway,208,2020-05-05T07:00:00Z
Serbia,197,2020-05-05T07:00:00Z
UAE,137,2020-05-05T07:00:00Z
Moldova,133,2020-05-05T07:00:00Z
Morocco,179,2020-05-05T07:00:00Z
Nigeria,93,2020-05-05T07:00:00Z
Greece,146,2020-05-05T07:00:00Z
Afghanistan,72,2020-05-05T07:00:00Z
Belarus,103,2020-05-05T07:00:00Z
Bolivia,76,2020-05-05T07:00:00Z
Cameroon,64,2020-05-05T07:00:00Z
Bosnia and Herzegovina,77,2020-05-05T07:00:00Z
Honduras,82,2020-05-05T07:00:00Z
Puerto Rico,54,2020-05-05T07:00:00Z
Iraq,98,2020-05-05T07:00:00Z
Malaysia,105,2020-05-05T07:00:00Z
Luxembourg,96,2020-05-05T07:00:00Z
Slovenia,97,2020-05-05T07:00:00Z
Bulgaria,78,2020-05-05T07:00:00Z
Australia,95,2020-05-05T07:00:00Z
North Macedonia,85,2020-05-05T07:00:00Z
Croatia,80,2020-05-05T07:00:00Z
Sudan,41,2020-05-05T07:00:00Z
Kuwait,40,2020-05-05T07:00:00Z
Cuba,69,2020-05-05T07:00:00Z
Estonia,55,2020-05-05T07:00:00Z
Thailand,54,2020-05-05T07:00:00Z
Lithuania,46,2020-05-05T07:00:00Z
Somalia,35,2020-05-05T07:00:00Z
Armenia,40,2020-05-05T07:00:00Z
Burkina Faso,46,2020-05-05T07:00:00Z
DRC,34,2020-05-05T07:00:00Z
Niger,37,2020-05-05T07:00:00Z
Andorra,45,2020-05-05T07:00:00Z
Mali,29,2020-05-05T07:00:00Z
Chad,10,2020-05-05T07:00:00Z
Tunisia,43,2020-05-05T07:00:00Z
Kenya,24,2020-05-05T07:00:00Z
San Marino,41,2020-05-05T07:00:00Z
Tajikistan,7,2020-05-05T07:00:00Z
Azerbaijan,26,2020-05-05T07:00:00Z
Kazakhstan,29,2020-05-05T07:00:00Z
Albania,31,2020-05-05T07:00:00Z
Guatemala,17,2020-05-05T07:00:00Z
Kosovo,27,2020-05-05T07:00:00Z
Slovakia,25,2020-05-05T07:00:00Z
Lebanon,25,2020-05-05T07:00:00Z
Jersey,24,2020-05-05T07:00:00Z
Sierra Leone,9,2020-05-05T07:00:00Z
Ghana,18,2020-05-05T07:00:00Z
Cote d'Ivoire,17,2020-05-05T07:00:00Z
Senegal,10,2020-05-05T07:00:00Z
Isle of Man,23,2020-05-05T07:00:00Z
Singapore,18,2020-05-05T07:00:00Z
New Zealand,20,2020-05-05T07:00:00Z
Tanzania,18,2020-05-05T07:00:00Z
El Salvador,12,2020-05-05T07:00:00Z
Liberia,18,2020-05-05T07:00:00Z
Oman,12,2020-05-05T07:00:00Z
Uruguay,17,2020-05-05T07:00:00Z
Latvia,16,2020-05-05T07:00:00Z
Haiti,9,2020-05-05T07:00:00Z
Cyprus,20,2020-05-05T07:00:00Z
Mayotte,6,2020-05-05T07:00:00Z
Congo,10,2020-05-05T07:00:00Z
Sint Maarten,13,2020-05-05T07:00:00Z
Martinique,14,2020-05-05T07:00:00Z
Qatar,12,2020-05-05T07:00:00Z
Kyrgyzstan,10,2020-05-05T07:00:00Z
Guinea,9,2020-05-05T07:00:00Z
Other,13,2020-05-05T07:00:00Z
Guadeloupe,12,2020-05-05T07:00:00Z
Guernsey,13,2020-05-05T07:00:00Z
Yemen,2,2020-05-05T07:00:00Z
Georgia,9,2020-05-05T07:00:00Z
Paraguay,10,2020-05-05T07:00:00Z
Uzbekistan,10,2020-05-05T07:00:00Z
Togo,9,2020-05-05T07:00:00Z
Bahamas,11,2020-05-05T07:00:00Z
Guyana,9,2020-05-05T07:00:00Z
Bahrain,8,2020-05-05T07:00:00Z
Gabon,6,2020-05-05T07:00:00Z
Iceland,10,2020-05-05T07:00:00Z
Mauritius,10,2020-05-05T07:00:00Z
Venezuela,10,2020-05-05T07:00:00Z
Jamaica,9,2020-05-05T07:00:00Z
Montenegro,8,2020-05-05T07:00:00Z
Jordan,9,2020-05-05T07:00:00Z
Sri Lanka,7,2020-05-05T07:00:00Z
Trinidad and Tobago,8,2020-05-05T07:00:00Z
Nicaragua,5,2020-05-05T07:00:00Z
Bermuda,7,2020-05-05T07:00:00Z
Costa Rica,6,2020-05-05T07:00:00Z
Zambia,3,2020-05-05T07:00:00Z
Barbados,7,2020-05-05T07:00:00Z
Equatorial Guinea,2,2020-05-05T07:00:00Z
São Tomé and Príncipe,3,2020-05-05T07:00:00Z
Myanmar,6,2020-05-05T07:00:00Z
US Virgin Islands,4,2020-05-05T07:00:00Z
Malta,4,2020-05-05T07:00:00Z
Guam,5,2020-05-05T07:00:00Z
Ethiopia,3,2020-05-05T07:00:00Z
Zimbabwe,4,2020-05-05T07:00:00Z
Palestine,4,2020-05-05T07:00:00Z
Maldives,1,2020-05-05T07:00:00Z
Syria,3,2020-05-05T07:00:00Z
Saint Martin,3,2020-05-05T07:00:00Z
Libya,3,2020-05-05T07:00:00Z
Malawi,3,2020-05-05T07:00:00Z
Antigua and Barbuda,3,2020-05-05T07:00:00Z
Djibouti,2,2020-05-05T07:00:00Z
Aruba,2,2020-05-05T07:00:00Z
Guinea-Bissau,2,2020-05-05T07:00:00Z
Cabo Verde,2,2020-05-05T07:00:00Z
Angola,2,2020-05-05T07:00:00Z
Northern Mariana Islands,2,2020-05-05T07:00:00Z
Mauritania,1,2020-05-05T07:00:00Z
Belize,2,2020-05-05T07:00:00Z
Benin,2,2020-05-05T07:00:00Z
Eswatini,1,2020-05-05T07:00:00Z
Cayman Islands,1,2020-05-05T07:00:00Z
Curaçao,1,2020-05-05T07:00:00Z
Brunei,1,2020-05-05T07:00:00Z
Gambia,1,2020-05-05T07:00:00Z
Botswana,1,2020-05-05T07:00:00Z
Liechtenstein,1,2020-05-05T07:00:00Z
Turks and Caicos,1,2020-05-05T07:00:00Z
Suriname,1,2020-05-05T07:00:00Z
Monaco,1,2020-05-05T07:00:00Z
British Virgin Islands,1,2020-05-05T07:00:00Z
Burundi,1,2020-05-05T07:00:00Z
French Guiana,1,2020-05-05T07:00:00Z
Montserrat,1,2020-05-05T07:00:00Z
Comoros,1,2020-05-05T07:00:00Z
USA,62698,2020-05-06T07:00:00Z
UK,29427,2020-05-06T07:00:00Z
Italy,29315,2020-05-06T07:00:00Z
France,25491,2020-05-06T07:00:00Z
Spain,25613,2020-05-06T07:00:00Z
Brazil,7321,2020-05-06T07:00:00Z
Belgium,8016,2020-05-06T07:00:00Z
Germany,6996,2020-05-06T07:00:00Z
Iran,6340,2020-05-06T07:00:00Z
Netherlands,5168,2020-05-06T07:00:00Z
Canada,3915,2020-05-06T07:00:00Z
China,4643,2020-05-06T07:00:00Z
Mexico,2271,2020-05-06T07:00:00Z
Turkey,3520,2020-05-06T07:00:00Z
Sweden,2854,2020-05-06T07:00:00Z
India,1694,2020-05-06T07:00:00Z
Russia,1537,2020-05-06T07:00:00Z
Ecuador,1569,2020-05-06T07:00:00Z
Peru,1344,2020-05-06T07:00:00Z
Switzerland,1482,2020-05-06T07:00:00Z
Ireland,1339,2020-05-06T07:00:00Z
Portugal,1074,2020-05-06T07:00:00Z
Romania,827,2020-05-06T07:00:00Z
Indonesia,872,2020-05-06T07:00:00Z
Poland,716,2020-05-06T07:00:00Z
Pakistan,526,2020-05-06T07:00:00Z
Philippines,637,2020-05-06T07:00:00Z
Japan,543,2020-05-06T07:00:00Z
Austria,606,2020-05-06T07:00:00Z
Egypt,452,2020-05-06T07:00:00Z
Denmark,503,2020-05-06T07:00:00Z
Algeria,470,2020-05-06T07:00:00Z
Colombia,358,2020-05-06T07:00:00Z
Ukraine,327,2020-05-06T07:00:00Z
Hungary,373,2020-05-06T07:00:00Z
Dominican Republic,354,2020-05-06T07:00:00Z
Chile,275,2020-05-06T07:00:00Z
Argentina,262,2020-05-06T07:00:00Z
Czechia,257,2020-05-06T07:00:00Z
Finland,246,2020-05-06T07:00:00Z
Bangladesh,183,2020-05-06T07:00:00Z
Saudi Arabia,200,2020-05-06T07:00:00Z
Israel,237,2020-05-06T07:00:00Z
South Korea,255,2020-05-06T07:00:00Z
Panama,203,2020-05-06T07:00:00Z
South Africa,148,2020-05-06T07:00:00Z
Norway,209,2020-05-06T07:00:00Z
Serbia,200,2020-05-06T07:00:00Z
UAE,146,2020-05-06T07:00:00Z
Moldova,140,2020-05-06T07:00:00Z
Morocco,181,2020-05-06T07:00:00Z
Nigeria,98,2020-05-06T07:00:00Z
Greece,146,2020-05-06T07:00:00Z
Afghanistan,95,2020-05-06T07:00:00Z
Belarus,112,2020-05-06T07:00:00Z
Bolivia,82,2020-05-06T07:00:00Z
Cameroon,108,2020-05-06T07:00:00Z
Bosnia and Herzegovina,82,2020-05-06T07:00:00Z
Honduras,89,2020-05-06T07:00:00Z
Puerto Rico,56,2020-05-06T07:00:00Z
Iraq,102,2020-05-06T07:00:00Z
